,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
3520,Delhi,2022,2,Merchant payments,233412802,121657706565.01256
3521,Delhi,2022,2,Peer-to-peer payments,143447534,480685895058.7076
3522,Delhi,2022,2,Recharge & bill payments,32971294,26876059610.022118
3523,Delhi,2022,2,Financial Services,160827,209425798.82013166
3524,Delhi,2022,2,Others,641727,426563425.65446466
3525,Delhi,2022,4,Merchant payments,305621913,153114813286.24423
3526,Delhi,2022,4,Peer-to-peer payments,171970100,559069397370.8649
3527,Delhi,2022,4,Recharge & bill payments,36775874,31954251758.09231
3528,Delhi,2022,4,Financial Services,228639,299454652.77800566
3529,Delhi,2022,4,Others,606931,477098950.59646183
3530,Delhi,2022,3,Merchant payments,276635347,134292748569.06271
3531,Delhi,2022,3,Peer-to-peer payments,160580425,509428627035.3385
3532,Delhi,2022,3,Recharge & bill payments,37572389,33177115465.46472
3533,Delhi,2022,3,Financial Services,195218,265479580.4156591
3534,Delhi,2022,3,Others,608782,448676465.8346823
3535,Delhi,2022,1,Merchant payments,174454937,98212381475.57239
3536,Delhi,2022,1,Peer-to-peer payments,125111881,415305045689.30945
3537,Delhi,2022,1,Recharge & bill payments,29435981,22482865572.904938
3538,Delhi,2022,1,Financial Services,195184,271039329.10874933
3539,Delhi,2022,1,Others,1801878,693588769.393249
3540,Delhi,2020,2,Peer-to-peer payments,27155938,86227124454.10175
3541,Delhi,2020,2,Merchant payments,24963931,12708327043.868336
3542,Delhi,2020,2,Recharge & bill payments,13568505,8699886044.040596
3543,Delhi,2020,2,Financial Services,64790,75405868.16164647
3544,Delhi,2020,2,Others,288854,162694793.15869594
3545,Delhi,2020,4,Merchant payments,54581166,31106554562.7951
3546,Delhi,2020,4,Peer-to-peer payments,49631928,171546055992.1488
3547,Delhi,2020,4,Recharge & bill payments,14862946,12921793576.576857
3548,Delhi,2020,4,Financial Services,114862,160007919.76894268
3549,Delhi,2020,4,Others,1349515,530676173.2537967
3550,Delhi,2020,3,Peer-to-peer payments,41498638,140074023548.15637
3551,Delhi,2020,3,Merchant payments,40973792,21858176583.0589
3552,Delhi,2020,3,Recharge & bill payments,13448341,12883226305.336546
3553,Delhi,2020,3,Financial Services,85689,114341865.2645722
3554,Delhi,2020,3,Others,485401,234194502.8442282
3555,Delhi,2020,1,Merchant payments,33951545,14470782771.054684
3556,Delhi,2020,1,Peer-to-peer payments,32410795,108987600006.3667
3557,Delhi,2020,1,Recharge & bill payments,12822919,9498791147.929193
3558,Delhi,2020,1,Financial Services,46529,39908838.24852887
3559,Delhi,2020,1,Others,2515816,619460878.9909673
3560,Delhi,2019,2,Merchant payments,20891431,6816878922.844399
3561,Delhi,2019,2,Peer-to-peer payments,20570311,65953571241.26435
3562,Delhi,2019,2,Recharge & bill payments,12869453,8035701902.391765
3563,Delhi,2019,2,Financial Services,137774,33985068.68378611
3564,Delhi,2019,2,Others,2702543,866678928.4439986
3565,Delhi,2019,4,Peer-to-peer payments,33040093,105858524152.38443
3566,Delhi,2019,4,Merchant payments,32537378,12864577363.070576
3567,Delhi,2019,4,Recharge & bill payments,11609898,9500486080.98845
3568,Delhi,2019,4,Financial Services,57063,21512527.973989226
3569,Delhi,2019,4,Others,3500565,779367300.4732571
3570,Delhi,2019,3,Merchant payments,29453368,9857221391.940361
3571,Delhi,2019,3,Peer-to-peer payments,25201978,81904443496.29778
3572,Delhi,2019,3,Recharge & bill payments,11133404,10406524192.884487
3573,Delhi,2019,3,Financial Services,92061,27952186.986432005
3574,Delhi,2019,3,Others,3657065,1000670778.3478061
3575,Delhi,2019,1,Peer-to-peer payments,20216287,48250023720.99173
3576,Delhi,2019,1,Merchant payments,13875931,3996618719.7994804
3577,Delhi,2019,1,Recharge & bill payments,10744978,5521320539.356212
3578,Delhi,2019,1,Financial Services,223095,30997039.697555833
3579,Delhi,2019,1,Others,1947036,670171769.6522964
3580,Delhi,2018,2,Recharge & bill payments,4511737,2078183615.8006349
3581,Delhi,2018,2,Peer-to-peer payments,3542716,14348179103.109837
3582,Delhi,2018,2,Merchant payments,837001,631597790.6002588
3583,Delhi,2018,2,Financial Services,205991,66584728.19594695
3584,Delhi,2018,2,Others,276278,321754664.4984691
3585,Delhi,2018,4,Peer-to-peer payments,9973249,32389252494.75772
3586,Delhi,2018,4,Merchant payments,9958967,2738429838.939273
3587,Delhi,2018,4,Recharge & bill payments,7483633,3961160542.570066
3588,Delhi,2018,4,Financial Services,265004,58162003.43614492
3589,Delhi,2018,4,Others,1506866,575852739.0031943
3590,Delhi,2018,3,Peer-to-peer payments,8557153,22670122888.868217
3591,Delhi,2018,3,Recharge & bill payments,5305635,3261844270.537241
3592,Delhi,2018,3,Merchant payments,3808395,1048422633.7093576
3593,Delhi,2018,3,Financial Services,274526,45051151.35143036
3594,Delhi,2018,3,Others,601339,350405916.1523186
3595,Delhi,2018,1,Recharge & bill payments,3947297,1320559612.770412
3596,Delhi,2018,1,Peer-to-peer payments,2380820,9125685134.894358
3597,Delhi,2018,1,Merchant payments,339809,375393115.19131327
3598,Delhi,2018,1,Financial Services,136240,45588429.271575734
3599,Delhi,2018,1,Others,318588,344277514.7923026
3600,West Bengal,2023,2,Merchant payments,245111000,176704613449.0
3601,West Bengal,2023,2,Peer-to-peer payments,240347041,797054798425.0
3602,West Bengal,2023,2,Recharge & bill payments,58950434,34789238757.0
3603,West Bengal,2023,2,Financial Services,327537,317467007.0
3604,West Bengal,2023,2,Others,581674,448989334.0
3605,West Bengal,2023,4,Merchant payments,354067997,239073842398.0
3606,West Bengal,2023,4,Peer-to-peer payments,317959249,964138540494.0
3607,West Bengal,2023,4,Recharge & bill payments,64920775,45319429210.0
3608,West Bengal,2023,4,Financial Services,480740,459007296.0
3609,West Bengal,2023,4,Others,524477,404156680.0
3610,West Bengal,2023,3,Merchant payments,296965002,200440391406.0
3611,West Bengal,2023,3,Peer-to-peer payments,271150280,831050092805.0
3612,West Bengal,2023,3,Recharge & bill payments,63055684,39209851435.0
3613,West Bengal,2023,3,Financial Services,389751,424985591.0
3614,West Bengal,2023,3,Others,532474,423285145.0
3615,West Bengal,2023,1,Peer-to-peer payments,209399898,712039303982.0
3616,West Bengal,2023,1,Merchant payments,196695397,152528979798.0
3617,West Bengal,2023,1,Recharge & bill payments,52273240,31580090540.0
3618,West Bengal,2023,1,Financial Services,287719,266872934.0
3619,West Bengal,2023,1,Others,622090,467935301.0
3620,West Bengal,2021,2,Peer-to-peer payments,64661051,230812278789.29965
3621,West Bengal,2021,2,Merchant payments,41696787,34787867208.31932
3622,West Bengal,2021,2,Recharge & bill payments,34799709,13331453857.609217
3623,West Bengal,2021,2,Financial Services,190537,186466487.6307634
3624,West Bengal,2021,2,Others,549353,316744715.7049847
3625,West Bengal,2021,4,Peer-to-peer payments,105728377,372240891205.5542
3626,West Bengal,2021,4,Merchant payments,80248673,71231577538.7114
3627,West Bengal,2021,4,Recharge & bill payments,37801439,17813903244.663807
3628,West Bengal,2021,4,Financial Services,252535,270791056.674143
3629,West Bengal,2021,4,Others,998536,660874216.4934742
3630,West Bengal,2021,3,Peer-to-peer payments,84353949,294799731350.5536
3631,West Bengal,2021,3,Merchant payments,58800005,50971169851.15668
3632,West Bengal,2021,3,Recharge & bill payments,37556310,16045754099.005053
3633,West Bengal,2021,3,Financial Services,189087,213411736.37376124
3634,West Bengal,2021,3,Others,813637,426999219.42323273
3635,West Bengal,2021,1,Peer-to-peer payments,53869075,202240249482.85385
3636,West Bengal,2021,1,Merchant payments,37143701,28918343691.018497
3637,West Bengal,2021,1,Recharge & bill payments,26673733,11339665944.69124
3638,West Bengal,2021,1,Financial Services,166727,175445811.88444334
3639,West Bengal,2021,1,Others,400816,263502545.07389978
3640,West Bengal,2022,2,Peer-to-peer payments,145395450,520190680811.79974
3641,West Bengal,2022,2,Merchant payments,126682135,107049019781.85823
3642,West Bengal,2022,2,Recharge & bill payments,42712193,20697301165.41855
3643,West Bengal,2022,2,Financial Services,191724,199770753.23061734
3644,West Bengal,2022,2,Others,760639,438407071.93834406
3645,West Bengal,2022,4,Peer-to-peer payments,184380244,620222191587.5906
3646,West Bengal,2022,4,Merchant payments,171667404,140807748126.1634
3647,West Bengal,2022,4,Recharge & bill payments,48921147,26026633153.201996
3648,West Bengal,2022,4,Financial Services,268388,261122865.47893512
3649,West Bengal,2022,4,Others,610414,457937874.8149981
3650,West Bengal,2022,3,Peer-to-peer payments,163523844,556258142870.3699
3651,West Bengal,2022,3,Merchant payments,145181044,123577123532.40588
3652,West Bengal,2022,3,Recharge & bill payments,47208496,24221425246.93133
3653,West Bengal,2022,3,Financial Services,238746,241288774.23230746
3654,West Bengal,2022,3,Others,640258,451918188.20472723
3655,West Bengal,2022,1,Peer-to-peer payments,124787028,446343740437.97784
3656,West Bengal,2022,1,Merchant payments,97315025,85854730616.41321
3657,West Bengal,2022,1,Recharge & bill payments,37317865,18435424277.725906
3658,West Bengal,2022,1,Financial Services,239530,261096608.80560598
3659,West Bengal,2022,1,Others,845644,531671268.6395414
3660,West Bengal,2020,2,Peer-to-peer payments,24855687,84984004330.7718
3661,West Bengal,2020,2,Recharge & bill payments,22220012,7496845561.868595
3662,West Bengal,2020,2,Merchant payments,10225729,7404190137.669086
3663,West Bengal,2020,2,Financial Services,130595,89987205.23090403
3664,West Bengal,2020,2,Others,244774,124404641.81495729
3665,West Bengal,2020,4,Peer-to-peer payments,46437233,166391874596.30487
3666,West Bengal,2020,4,Merchant payments,30077510,22241302940.832962
3667,West Bengal,2020,4,Recharge & bill payments,23158305,10074605883.201237
3668,West Bengal,2020,4,Financial Services,178455,164241191.7401362
3669,West Bengal,2020,4,Others,489142,293466753.56894124
3670,West Bengal,2020,3,Peer-to-peer payments,37556349,133120676151.84232
3671,West Bengal,2020,3,Recharge & bill payments,22284079,8768630922.970161
3672,West Bengal,2020,3,Merchant payments,19599024,14614394375.389553
3673,West Bengal,2020,3,Financial Services,151996,125973420.85650632
3674,West Bengal,2020,3,Others,363056,183680984.08253318
3675,West Bengal,2020,1,Peer-to-peer payments,28457404,82770282623.80914
3676,West Bengal,2020,1,Merchant payments,19779392,8097859088.519976
3677,West Bengal,2020,1,Recharge & bill payments,17448908,5550815439.734788
3678,West Bengal,2020,1,Financial Services,210068,58280893.55150119
3679,West Bengal,2020,1,Others,354609,176067145.3227705
3680,West Bengal,2019,2,Peer-to-peer payments,20285958,48394974398.37831
3681,West Bengal,2019,2,Merchant payments,13646142,4657258459.145545
3682,West Bengal,2019,2,Recharge & bill payments,12129638,3676123279.3800926
3683,West Bengal,2019,2,Financial Services,421037,45646046.98846317
3684,West Bengal,2019,2,Others,540760,331688935.22631323
3685,West Bengal,2019,4,Peer-to-peer payments,67037576,76593333397.8665
3686,West Bengal,2019,4,Recharge & bill payments,14511711,4859794689.902503
3687,West Bengal,2019,4,Merchant payments,14187744,6477138700.812115
3688,West Bengal,2019,4,Financial Services,653648,77047243.72974005
3689,West Bengal,2019,4,Others,415159,196296222.33587587
3690,West Bengal,2019,3,Merchant payments,30804036,8273187167.0788555
3691,West Bengal,2019,3,Peer-to-peer payments,21522913,57058405341.48096
3692,West Bengal,2019,3,Recharge & bill payments,13011501,4832486821.888576
3693,West Bengal,2019,3,Financial Services,558653,57054414.83597401
3694,West Bengal,2019,3,Others,547726,319398871.5461071
3695,West Bengal,2019,1,Peer-to-peer payments,27374206,44170923881.744286
3696,West Bengal,2019,1,Recharge & bill payments,11659948,3021107711.9021683
3697,West Bengal,2019,1,Merchant payments,7636726,2645438308.338478
3698,West Bengal,2019,1,Financial Services,525650,47986448.46936697
3699,West Bengal,2019,1,Others,429858,279216273.42549
3700,West Bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862814
3701,West Bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662
3702,West Bengal,2018,2,Financial Services,1121570,160809685.93886387
3703,West Bengal,2018,2,Merchant payments,937608,715914360.819237
3704,West Bengal,2018,2,Others,377802,298728202.7433254
3705,West Bengal,2018,4,Peer-to-peer payments,17154995,35303180047.06148
3706,West Bengal,2018,4,Recharge & bill payments,9425082,2467741143.2258015
3707,West Bengal,2018,4,Merchant payments,8633569,2294203496.6575317
3708,West Bengal,2018,4,Financial Services,734796,93755616.52283625
3709,West Bengal,2018,4,Others,565106,330738908.23670936
3710,West Bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789
3711,West Bengal,2018,3,Recharge & bill payments,7596315,1992473341.2750623
3712,West Bengal,2018,3,Merchant payments,2252265,979603555.1397107
3713,West Bengal,2018,3,Financial Services,1619524,185187032.8965006
3714,West Bengal,2018,3,Others,354883,246871438.6293067
3715,West Bengal,2018,1,Recharge & bill payments,5773831,964309485.9592385
3716,West Bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771
3717,West Bengal,2018,1,Financial Services,665171,119502271.66944443
3718,West Bengal,2018,1,Merchant payments,443378,366788699.65713125
3719,West Bengal,2018,1,Others,444770,301111268.86863834
3720,Chhattisgarh,2023,2,Merchant payments,138222517,78172761996.0
3721,Chhattisgarh,2023,2,Peer-to-peer payments,86887081,243032806463.0
3722,Chhattisgarh,2023,2,Recharge & bill payments,24550623,11714283831.0
3723,Chhattisgarh,2023,2,Financial Services,77813,90235297.0
3724,Chhattisgarh,2023,2,Others,193602,146759167.0
3725,Chhattisgarh,2023,4,Merchant payments,185440451,102326470529.0
3726,Chhattisgarh,2023,4,Peer-to-peer payments,110795079,287452814383.0
3727,Chhattisgarh,2023,4,Recharge & bill payments,25330600,13898322691.0
3728,Chhattisgarh,2023,4,Financial Services,115404,174278673.0
3729,Chhattisgarh,2023,4,Others,194798,133148269.0
3730,Chhattisgarh,2023,3,Merchant payments,161142673,85645642195.0
3731,Chhattisgarh,2023,3,Peer-to-peer payments,97060888,251466237009.0
3732,Chhattisgarh,2023,3,Recharge & bill payments,25011103,13000613447.0
3733,Chhattisgarh,2023,3,Financial Services,95807,131864372.0
3734,Chhattisgarh,2023,3,Others,182186,135322503.0
3735,Chhattisgarh,2023,1,Merchant payments,115821237,68619935279.0
3736,Chhattisgarh,2023,1,Peer-to-peer payments,76752033,221082684005.0
3737,Chhattisgarh,2023,1,Recharge & bill payments,21896029,11162940453.0
3738,Chhattisgarh,2023,1,Financial Services,72038,65398770.0
3739,Chhattisgarh,2023,1,Others,207620,157977952.0
3740,Chhattisgarh,2021,2,Peer-to-peer payments,18387345,62134058797.4359
3741,Chhattisgarh,2021,2,Merchant payments,15369311,12828590761.713423
3742,Chhattisgarh,2021,2,Recharge & bill payments,10764784,3640692364.165052
3743,Chhattisgarh,2021,2,Financial Services,40213,39620256.36433959
3744,Chhattisgarh,2021,2,Others,127767,85809079.54731184
3745,Chhattisgarh,2021,4,Merchant payments,40526025,29283695601.229546
3746,Chhattisgarh,2021,4,Peer-to-peer payments,32799167,102177997315.68285
3747,Chhattisgarh,2021,4,Recharge & bill payments,11115444,4724827139.9519415
3748,Chhattisgarh,2021,4,Financial Services,55237,66445873.296120845
3749,Chhattisgarh,2021,4,Others,221621,146144588.65236923
3750,Chhattisgarh,2021,3,Merchant payments,27552743,19905616746.805294
3751,Chhattisgarh,2021,3,Peer-to-peer payments,25447410,80506858751.32883
3752,Chhattisgarh,2021,3,Recharge & bill payments,11039088,4045490947.2382197
3753,Chhattisgarh,2021,3,Financial Services,38817,48855662.40142638
3754,Chhattisgarh,2021,3,Others,159880,99286155.00295877
3755,Chhattisgarh,2021,1,Peer-to-peer payments,15621154,55638916992.13896
3756,Chhattisgarh,2021,1,Merchant payments,15222763,10661449529.109669
3757,Chhattisgarh,2021,1,Recharge & bill payments,8456094,3000977538.840563
3758,Chhattisgarh,2021,1,Financial Services,37395,40387648.84021996
3759,Chhattisgarh,2021,1,Others,99031,68111552.62215017
3760,Chhattisgarh,2022,2,Merchant payments,61093916,41536371583.74904
3761,Chhattisgarh,2022,2,Peer-to-peer payments,42532112,133534947239.2497
3762,Chhattisgarh,2022,2,Recharge & bill payments,12737942,5949415519.837789
3763,Chhattisgarh,2022,2,Financial Services,41530,46037703.16128763
3764,Chhattisgarh,2022,2,Others,178548,114905117.7834119
3765,Chhattisgarh,2022,4,Merchant payments,97405954,60247141797.94961
3766,Chhattisgarh,2022,4,Peer-to-peer payments,63986789,183672880692.7266
3767,Chhattisgarh,2022,4,Recharge & bill payments,16324117,8376603987.152398
3768,Chhattisgarh,2022,4,Financial Services,63695,81169069.23462963
3769,Chhattisgarh,2022,4,Others,179891,141385263.4082809
3770,Chhattisgarh,2022,3,Merchant payments,84355775,50874051122.3736
3771,Chhattisgarh,2022,3,Peer-to-peer payments,57116149,161027214428.20593
3772,Chhattisgarh,2022,3,Recharge & bill payments,16538894,8069941553.075293
3773,Chhattisgarh,2022,3,Financial Services,55775,61881709.73674865
3774,Chhattisgarh,2022,3,Others,185994,128469268.59740639
3775,Chhattisgarh,2022,1,Merchant payments,48236094,33822547183.04485
3776,Chhattisgarh,2022,1,Peer-to-peer payments,37457039,118393860520.57216
3777,Chhattisgarh,2022,1,Recharge & bill payments,11466264,5442872986.10511
3778,Chhattisgarh,2022,1,Financial Services,52918,55991695.312008664
3779,Chhattisgarh,2022,1,Others,200977,131773069.80038045
3780,Chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746.828547
3781,Chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047.608715
3782,Chhattisgarh,2020,2,Merchant payments,3158417,2361252112.419633
3783,Chhattisgarh,2020,2,Financial Services,19986,17814454.60563486
3784,Chhattisgarh,2020,2,Others,60103,33149845.438824516
3785,Chhattisgarh,2020,4,Peer-to-peer payments,14257312,50812302052.952705
3786,Chhattisgarh,2020,4,Merchant payments,11677743,8238390462.202984
3787,Chhattisgarh,2020,4,Recharge & bill payments,9423324,3033918783.208999
3788,Chhattisgarh,2020,4,Financial Services,41308,48082346.06124696
3789,Chhattisgarh,2020,4,Others,129949,82280639.52262866
3790,Chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923.13037
3791,Chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003.1373434
3792,Chhattisgarh,2020,3,Merchant payments,5591916,3990179454.1880045
3793,Chhattisgarh,2020,3,Financial Services,34893,39141096.45070238
3794,Chhattisgarh,2020,3,Others,81772,45538330.62766186
3795,Chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723854868.846924
3796,Chhattisgarh,2020,1,Recharge & bill payments,6400067,1688995018.2209015
3797,Chhattisgarh,2020,1,Merchant payments,4923214,2393811867.3887434
3798,Chhattisgarh,2020,1,Financial Services,12424,7378557.223060286
3799,Chhattisgarh,2020,1,Others,78497,46557359.6766012
3800,Chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389.818308
3801,Chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107.510468
3802,Chhattisgarh,2019,2,Merchant payments,1483870,654411637.0168115
3803,Chhattisgarh,2019,2,Financial Services,22563,4237631.55442897
3804,Chhattisgarh,2019,2,Others,98040,77914922.92227882
3805,Chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521.017845
3806,Chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454.8604
3807,Chhattisgarh,2019,4,Merchant payments,3852716,1720930747.6285615
3808,Chhattisgarh,2019,4,Financial Services,14974,4665759.804240476
3809,Chhattisgarh,2019,4,Others,83757,48745253.90234077
3810,Chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267.779922
3811,Chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753.7262831
3812,Chhattisgarh,2019,3,Merchant payments,2772084,1074255588.7227576
3813,Chhattisgarh,2019,3,Financial Services,16452,4542997.939180325
3814,Chhattisgarh,2019,3,Others,96880,70361559.28538439
3815,Chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152.388483
3816,Chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794.5442779
3817,Chhattisgarh,2019,1,Merchant payments,710047,374735986.85082686
3818,Chhattisgarh,2019,1,Financial Services,33835,5075418.743007188
3819,Chhattisgarh,2019,1,Others,78636,67920032.80184662
3820,Chhattisgarh,2018,2,Recharge & bill payments,1643461,351709628.0901169
3821,Chhattisgarh,2018,2,Peer-to-peer payments,933066,3703114547.658351
3822,Chhattisgarh,2018,2,Merchant payments,118438,129967815.18510856
3823,Chhattisgarh,2018,2,Financial Services,40299,9405941.62707696
3824,Chhattisgarh,2018,2,Others,80892,69972510.60099621
3825,Chhattisgarh,2018,4,Recharge & bill payments,2438959,554514488.4121984
3826,Chhattisgarh,2018,4,Peer-to-peer payments,2342713,8450105299.480802
3827,Chhattisgarh,2018,4,Merchant payments,458091,331842964.57864183
3828,Chhattisgarh,2018,4,Financial Services,42199,9709810.436343707
3829,Chhattisgarh,2018,4,Others,83882,70240102.06349953
3830,Chhattisgarh,2018,3,Recharge & bill payments,1911374,443460556.77590346
3831,Chhattisgarh,2018,3,Peer-to-peer payments,1619886,5647949187.747948
3832,Chhattisgarh,2018,3,Merchant payments,220572,145342066.01377475
3833,Chhattisgarh,2018,3,Financial Services,31927,6195179.156999446
3834,Chhattisgarh,2018,3,Others,75845,59360083.75169004
3835,Chhattisgarh,2018,1,Recharge & bill payments,1177618,206518662.81014803
3836,Chhattisgarh,2018,1,Peer-to-peer payments,550697,1838238336.1663632
3837,Chhattisgarh,2018,1,Merchant payments,42411,39708474.15869055
3838,Chhattisgarh,2018,1,Financial Services,33002,7350624.274461515
3839,Chhattisgarh,2018,1,Others,87786,57339459.82710209
3840,Lakshadweep,2023,2,Peer-to-peer payments,16924,80630344.0
3841,Lakshadweep,2023,2,Merchant payments,9524,12585603.0
3842,Lakshadweep,2023,2,Recharge & bill payments,8287,4632264.0
3843,Lakshadweep,2023,2,Financial Services,105,52460.0
3844,Lakshadweep,2023,2,Others,78,86767.0
3845,Lakshadweep,2023,4,Merchant payments,27931,20455699.0
3846,Lakshadweep,2023,4,Peer-to-peer payments,25886,93623472.0
3847,Lakshadweep,2023,4,Recharge & bill payments,9527,5537222.0
3848,Lakshadweep,2023,4,Financial Services,79,102991.0
3849,Lakshadweep,2023,4,Others,56,111999.0
3850,Lakshadweep,2023,3,Peer-to-peer payments,20220,77301147.0
3851,Lakshadweep,2023,3,Merchant payments,14902,12027729.0
3852,Lakshadweep,2023,3,Recharge & bill payments,8577,5093309.0
3853,Lakshadweep,2023,3,Financial Services,16,12540.0
3854,Lakshadweep,2023,3,Others,42,92336.0
3855,Lakshadweep,2023,1,Peer-to-peer payments,14918,73202195.0
3856,Lakshadweep,2023,1,Recharge & bill payments,8287,3929048.0
3857,Lakshadweep,2023,1,Merchant payments,6123,7988014.0
3858,Lakshadweep,2023,1,Financial Services,153,160430.0
3859,Lakshadweep,2023,1,Others,39,42274.0
3860,Lakshadweep,2021,2,Recharge & bill payments,5499,1745295.828077295
3861,Lakshadweep,2021,2,Peer-to-peer payments,4069,23996417.49366483
3862,Lakshadweep,2021,2,Merchant payments,1743,1525331.9146529401
3863,Lakshadweep,2021,2,Financial Services,29,15052.018496008179
3864,Lakshadweep,2021,2,Others,44,101366.40306045809
3865,Lakshadweep,2021,4,Peer-to-peer payments,7154,44696668.86120765
3866,Lakshadweep,2021,4,Recharge & bill payments,5355,2093901.2918026838
3867,Lakshadweep,2021,4,Merchant payments,2872,4071239.087436496
3868,Lakshadweep,2021,4,Financial Services,27,19994.541946360278
3869,Lakshadweep,2021,4,Others,62,116381.74598782149
3870,Lakshadweep,2021,3,Peer-to-peer payments,5687,34142107.520169854
3871,Lakshadweep,2021,3,Recharge & bill payments,5153,1700287.4734963956
3872,Lakshadweep,2021,3,Merchant payments,2450,2750367.063028222
3873,Lakshadweep,2021,3,Financial Services,48,137227.35390598275
3874,Lakshadweep,2021,3,Others,32,73174.28816768769
3875,Lakshadweep,2021,1,Peer-to-peer payments,3942,24823715.017422147
3876,Lakshadweep,2021,1,Recharge & bill payments,3541,1070209.4218526704
3877,Lakshadweep,2021,1,Merchant payments,1537,1040213.7953898906
3878,Lakshadweep,2021,1,Financial Services,19,15929.095105497145
3879,Lakshadweep,2021,1,Others,46,92715.5843109472
3880,Lakshadweep,2022,2,Peer-to-peer payments,8491,48451728.04746901
3881,Lakshadweep,2022,2,Recharge & bill payments,5366,2386144.714677198
3882,Lakshadweep,2022,2,Merchant payments,3602,4895657.060086848
3883,Lakshadweep,2022,2,Financial Services,59,87127.8249489804
3884,Lakshadweep,2022,2,Others,51,108944.34272364664
3885,Lakshadweep,2022,4,Peer-to-peer payments,8686,47450386.0033243
3886,Lakshadweep,2022,4,Recharge & bill payments,4557,2024739.1542023947
3887,Lakshadweep,2022,4,Merchant payments,3819,5250991.002376802
3888,Lakshadweep,2022,4,Financial Services,35,26453.0247779254
3889,Lakshadweep,2022,4,Others,50,61304.43025482374
3890,Lakshadweep,2022,3,Peer-to-peer payments,7533,40029003.82575238
3891,Lakshadweep,2022,3,Recharge & bill payments,4441,1936538.3067545425
3892,Lakshadweep,2022,3,Merchant payments,3142,5469200.646094429
3893,Lakshadweep,2022,3,Financial Services,64,63629.88416689246
3894,Lakshadweep,2022,3,Others,61,81636.9547320153
3895,Lakshadweep,2022,1,Peer-to-peer payments,7913,48590864.56835763
3896,Lakshadweep,2022,1,Recharge & bill payments,5334,2322580.1695599537
3897,Lakshadweep,2022,1,Merchant payments,3048,3838358.3586293925
3898,Lakshadweep,2022,1,Financial Services,39,38274.22628876488
3899,Lakshadweep,2022,1,Others,63,149355.3310943247
3900,Lakshadweep,2020,2,Recharge & bill payments,4497,1061694.138574572
3901,Lakshadweep,2020,2,Peer-to-peer payments,2176,14718605.188911092
3902,Lakshadweep,2020,2,Merchant payments,472,971609.4583537823
3903,Lakshadweep,2020,2,Financial Services,60,158593.59701229632
3904,Lakshadweep,2020,2,Others,15,32419.703092655054
3905,Lakshadweep,2020,4,Recharge & bill payments,5187,1499298.1127799235
3906,Lakshadweep,2020,4,Peer-to-peer payments,4741,27284123.245665
3907,Lakshadweep,2020,4,Merchant payments,1668,1227101.6378793938
3908,Lakshadweep,2020,4,Financial Services,22,13968.7539965527
3909,Lakshadweep,2020,4,Others,32,86826.16675951776
3910,Lakshadweep,2020,3,Recharge & bill payments,4696,1186947.553816269
3911,Lakshadweep,2020,3,Peer-to-peer payments,2946,19189391.618742835
3912,Lakshadweep,2020,3,Merchant payments,903,842981.169451366
3913,Lakshadweep,2020,3,Financial Services,27,45457.50970027798
3914,Lakshadweep,2020,3,Others,17,42055.45694608544
3915,Lakshadweep,2020,1,Recharge & bill payments,2684,789255.2646123999
3916,Lakshadweep,2020,1,Peer-to-peer payments,2068,12463327.261836832
3917,Lakshadweep,2020,1,Merchant payments,387,216594.03077193064
3918,Lakshadweep,2020,1,Others,12,33192.017283045374
3919,Lakshadweep,2019,2,Recharge & bill payments,1448,436735.1684614296
3920,Lakshadweep,2019,2,Peer-to-peer payments,1318,8602732.117788196
3921,Lakshadweep,2019,2,Merchant payments,137,190716.5411561734
3922,Lakshadweep,2019,2,Others,23,12340.30958308919
3923,Lakshadweep,2019,4,Recharge & bill payments,1801,618155.9004644766
3924,Lakshadweep,2019,4,Peer-to-peer payments,1753,10383413.246670496
3925,Lakshadweep,2019,4,Merchant payments,188,211413.62244321496
3926,Lakshadweep,2019,4,Financial Services,2,34.39721181625656
3927,Lakshadweep,2019,4,Others,21,56896.23813384895
3928,Lakshadweep,2019,3,Recharge & bill payments,1528,503049.2411913635
3929,Lakshadweep,2019,3,Peer-to-peer payments,1455,8923273.862948446
3930,Lakshadweep,2019,3,Merchant payments,111,215159.68119447335
3931,Lakshadweep,2019,3,Others,10,10278.678434187355
3932,Lakshadweep,2019,1,Peer-to-peer payments,1183,8221402.368536929
3933,Lakshadweep,2019,1,Recharge & bill payments,1173,353870.52398354514
